label,n,p,k,ph,temperature,rainfall,humidity,state,year,season,area,production,fertilizer,pesticide,yield
arhar/tur,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,8200.0,3004,776294.0,2050.0,0.299333333
bajra,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,79711.0,53526,7546240.37,19927.75,0.706470588
bajra,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,7268.0,3953,688061.56,1817.0,0.594285714
banana,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,39354.0,1027659,3725643.18,9838.5,26.83952381
cashewnut,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,150644.0,19643,14261467.48,37661.0,0.168125
castor_seed,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,231902.0,86818,21954162.34,57975.5,0.296315789
coconut,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,105291.0,1158625735,9967898.97,26322.75,9202.625556
coriander,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,45073.0,13721,4267060.91,11268.25,0.414705882
cotton(lint),78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,803274.0,1085739,76045949.58,200818.5,1.455238095
dry_chillies,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,176001.0,309369,16662014.67,44000.25,1.668636364
dry_chillies,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,47247.0,99444,4472873.49,11811.75,2.070909091
ginger,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,2026.0,3313,191801.42,506.5,1.635
gram,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,37.0,45,3502.79,9.25,1.0075
gram,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,390113.0,381761,36931997.71,97528.25,1.162380952
groundnut,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,1270662.0,542342,120293571.5,317665.5,0.767727273
groundnut,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,198962.0,278312,18835732.54,49740.5,1.495454545
horse-gram,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,14961.0,6547,1416357.87,3740.25,0.420833333
horse-gram,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,66480.0,22552,6293661.6,16620.0,0.294090909
jowar,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,263673.0,257241,24961922.91,65918.25,0.661363636
jowar,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,360173.0,350255,34097577.91,90043.25,0.841818182
linseed,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,4070.0,1238,385306.9,1017.5,0.322857143
maize,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,413659.0,912047,39161097.53,103414.75,1.491363636
maize,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,111990.0,573695,10602093.3,27997.5,5.602272727
mesta,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,81169.0,613607,7684269.23,20292.25,7.506363636
moong(green_gram),78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,355292.0,87862,33635493.64,88823.0,0.217272727
moong(green_gram),78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,118162.0,30110,11186396.54,29540.5,0.291
niger_seed,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,14919.0,5743,1412381.73,3729.75,0.38
onion,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,15403.0,171950,1458202.01,3850.75,10.49411765
onion,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,11725.0,240657,1110005.75,2931.25,19.15952381
other__rabi_pulses,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,1873.0,518,177316.91,468.25,0.27375
other_kharif_pulses,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,6915.0,1532,654643.05,1728.75,0.223
potato,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,2672.0,18677,252958.24,668.0,6.946666667
ragi,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,61644.0,64480,5835837.48,15411.0,1.17375
ragi,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,9610.0,12393,909778.7,2402.5,1.251428571
rapeseed_&mustard,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,3369.0,742,318943.23,842.25,0.302857143
rice,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,2109301.0,5054013,199687525.7,527325.25,2.202727273
rice,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,712766.0,2272773,67477557.22,178191.5,2.533636364
safflower,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,19350.0,6776,1831864.5,4837.5,0.318181818
sesamum,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,87085.0,12499,8244336.95,21771.25,0.128571429
sesamum,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,28050.0,5545,2655493.5,7012.5,0.209444444
small_millets,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,46256.0,21891,4379055.52,11564.0,0.461538462
small_millets,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,1986.0,720,188014.62,496.5,0.328333333
soyabean,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,41284.0,0,3908356.28,10321.0,0.0
sugarcane,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,232471.0,15387218,22008029.57,58117.75,69.35666667
sunflower,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,416579.0,276207,39437533.93,104144.75,0.9025
sweet_potato,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,1286.0,13380,121745.62,321.5,11.29588235
tapioca,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,13138.0,79474,1243774.46,3284.5,5.034285714
tobacco,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Whole Year ,173612.0,451214,16435848.04,43403.0,3.58547619
urad,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Kharif     ,110160.0,45241,10428847.2,27540.0,0.240454545
urad,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,584271.0,330894,55312935.57,146067.75,0.386666667
wheat,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,11044.0,14898,1045535.48,2761.0,1.09
other_oilseeds,78,45,22,6.8,28.54,768.22,66.52,Andhra Pradesh,2002,Rabi       ,10921.0,13551,1033891.07,2730.25,1.224666667
arecanut,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,73664.0,51631,6973770.88,18416.0,0.711304348
arhar/tur,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,7013.0,4961,663920.71,1753.25,0.710869565
banana,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,42631.0,589595,4035876.77,10657.75,13.77652174
castor_seed,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,1577.0,651,149294.59,394.25,0.428571429
coconut,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,20919.0,160277000,1980401.73,5229.75,6959.633043
cotton(lint),60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,1556.0,716,147306.52,389.0,0.422608696
dry_chillies,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,14885.0,9784,1409162.95,3721.25,0.637826087
gram,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,2388.0,1205,226071.96,597.0,0.515652174
jute,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,67915.0,690619,6429513.05,16978.75,9.963478261
linseed,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,9717.0,5071,919908.39,2429.25,0.508636364
maize,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,19812.0,14194,1875602.04,4953.0,0.606086957
masoor,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,19730.0,10694,1867839.1,4932.5,0.524761905
mesta,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,5133.0,25429,485941.11,1283.25,4.652857143
moong(green_gram),60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,7161.0,3286,677931.87,1790.25,0.450434783
niger_seed,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,9904.0,5060,937611.68,2476.0,0.52
onion,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,7500.0,17467,710025.0,1875.0,2.337826087
other__rabi_pulses,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,101665.0,53967,9624625.55,25416.25,0.512173913
peas_&_beans_(pulses),60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,23077.0,13684,2184699.59,5769.25,0.585217391
potato,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,75486.0,589916,7146259.62,18871.5,7.566956522
rapeseed_&mustard,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,261309.0,129784,24738123.03,65327.25,0.472173913
rice,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Autumn     ,464497.0,444884,43973930.99,116124.25,1.076521739
rice,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Summer     ,327468.0,622358,31001395.56,81867.0,1.794347826
rice,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Winter     ,1748715.0,2670560,165550849.1,437178.75,1.545652174
sesamum,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,14290.0,7789,1352834.3,3572.5,0.49
small_millets,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Kharif     ,8310.0,4328,786707.7,2077.5,0.489090909
sugarcane,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,25152.0,916076,2381139.84,6288.0,37.02130435
sweet_potato,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,8243.0,28460,780364.81,2060.75,3.405652174
tapioca,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,2835.0,13501,268389.45,708.75,4.415
tobacco,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,1104.0,539,104515.68,276.0,0.56
turmeric,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Whole Year ,12066.0,8315,1142288.22,3016.5,0.669130435
urad,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,40381.0,20100,3822869.27,10095.25,0.498695652
wheat,60,18,38,5.8,22.58,1852.95,76.52,Assam,2002,Rabi       ,69061.0,77952,6538004.87,17265.25,1.152272727
arecanut,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Whole Year ,1600.0,2500,151472.0,400.0,1.56
banana,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Whole Year ,2116.0,15743,200321.72,529.0,7.44
black_pepper,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Whole Year ,583.0,103,55192.61,145.75,0.18
cashewnut,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Whole Year ,54373.0,23109,5147491.91,13593.25,0.43
coconut,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Whole Year ,25068.0,122020000,2373187.56,6267.0,4867.56
groundnut,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Kharif     ,241.0,348,22815.47,60.25,1.44
groundnut,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Rabi       ,2148.0,3915,203351.16,537.0,1.82
other__rabi_pulses,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Rabi       ,9167.0,7285,867839.89,2291.75,0.79
other_kharif_pulses,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Kharif     ,201.0,168,19028.67,50.25,0.84
ragi,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Kharif     ,353.0,301,33418.51,88.25,0.85
rice,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Kharif     ,33728.0,90072,3193029.76,8432.0,2.67
rice,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Rabi       ,16441.0,44695,1556469.47,4110.25,2.72
sugarcane,65,25,45,6.2,27.57,1481.74,72.96,Goa,2002,Whole Year ,1188.0,65470,112467.96,297.0,55.11
arecanut,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,97485.0,107279,9228904.95,24371.25,0.910714286
banana,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,55668.0,421809,5270089.56,13917.0,8.055714286
black_pepper,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,208607.0,67358,19748824.69,52151.75,0.222142857
cardamom,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,41412.0,8680,3920474.04,10353.0,0.068
cashewnut,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,88548.0,66087,8382839.16,22137.0,0.574285714
coconut,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,899198.0,5709000000,85127074.66,224799.5,5969.78
cotton(lint),65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Kharif     ,3400.0,5488,321878.0,850.0,1.61
garlic,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,616.0,10472,58316.72,154.0,17.0
ginger,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,8998.0,32412,851840.66,2249.5,2.951428571
groundnut,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Kharif     ,2422.0,1801,229290.74,605.5,0.74
jowar,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Kharif     ,2571.0,1311,243396.57,642.75,0.5025
ragi,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Kharif     ,1320.0,1068,124964.4,330.0,0.87
rice,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Autumn     ,112438.0,233217,10644505.46,28109.5,2.130769231
rice,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Summer     ,41079.0,111850,3888948.93,10269.75,2.212142857
rice,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Winter     ,157004.0,343792,14863568.68,39251.0,2.123571429
sesamum,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Kharif     ,811.0,260,76777.37,202.75,0.277272727
sugarcane,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,3758.0,312830,355769.86,939.5,88.46083333
sweet_potato,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,850.0,10463,80469.5,212.5,11.46928571
tapioca,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,104179.0,2413217,9862625.93,26044.75,24.47785714
tobacco,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,90.0,501,8520.3,22.5,5.57
turmeric,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,3140.0,6938,297263.8,785.0,2.062857143
other_oilseeds,65,28,50,5.7,27.05,1520.73,78.88,Kerala,2002,Whole Year ,2253.0,0,213291.51,563.25,0.0
arecanut,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,4956.0,0,469184.52,1239.0,0.0
arhar/tur,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,44127.0,24067,4177503.09,11031.75,0.535416667
bajra,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,102020.0,88682,9658233.4,25505.0,1.041666667
banana,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,76771.0,2836916,7267910.57,19192.75,34.81964286
cashewnut,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,95217.0,35885,9014193.39,23804.25,0.3108
castor_seed,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,17749.0,5600,1680297.83,4437.25,0.376666667
coconut,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,345825.0,2860700000,32739252.75,86456.25,8497.531111
coriander,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,25326.0,4707,2397612.42,6331.5,0.191818182
cotton(lint),80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,75572.0,83542,7154401.24,18893.0,1.429230769
dry_chillies,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,68566.0,40646,6491143.22,17141.5,0.640740741
garlic,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,565.0,3378,53488.55,141.25,5.69
ginger,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,416.0,6665,39382.72,104.0,16.00888889
gram,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Rabi       ,6199.0,4172,586859.33,1549.75,0.581666667
groundnut,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,502090.0,717403,47532860.3,125522.5,1.509285714
horse-gram,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,81711.0,20782,7735580.37,20427.75,0.25125
jowar,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,319607.0,213639,30257194.69,79901.75,0.765652174
maize,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,121057.0,191646,11460466.19,30264.25,1.806956522
moong(green_gram),80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,112812.0,48053,10679912.04,28203.0,0.411851852
onion,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,23492.0,198715,2223987.64,5873.0,8.54625
other_kharif_pulses,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,121255.0,24850,11479210.85,30313.75,0.197037037
potato,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,4537.0,73362,429517.79,1134.25,18.3475
ragi,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,104286.0,140169,9872755.62,26071.5,1.6392
rapeseed_&mustard,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Rabi       ,585.0,142,55381.95,146.25,0.206
rice,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,1516537.0,3577108,143570557.8,379134.25,2.884642857
sesamum,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,64481.0,28047,6104416.27,16120.25,0.401785714
small_millets,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,7348.0,4137,695635.16,1837.0,0.575454545
sugarcane,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,261416.0,24165390,24748252.72,65354.0,89.04185185
sunflower,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,7709.0,8908,729811.03,1927.25,1.075217391
sweet_potato,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,814.0,11121,77061.38,203.5,13.8292
tapioca,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,67951.0,2146534,6432921.17,16987.75,32.53576923
tobacco,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,8213.0,12630,777524.71,2053.25,1.435454545
turmeric,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Whole Year ,17298.0,64536,1637601.66,4324.5,3.67
urad,80,38,30,6.6,28.13,1046.29,71.59,Tamil Nadu,2002,Kharif     ,196888.0,78555,18639386.96,49222.0,0.422962963
arecanut,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Whole Year ,9081.0,16568,859698.27,2270.25,2.998235294
arhar/tur,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,3075.0,2806,291110.25,768.75,0.924166667
bajra,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,332.0,252,31430.44,83.0,0.756666667
barley,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,2459.0,2341,232793.53,614.75,0.843333333
cardamom,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Whole Year ,2874.0,704,272081.58,718.5,0.24
castor_seed,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,45.0,42,4260.15,11.25,0.93
coconut,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Whole Year ,24976.0,324194500,2364477.92,6244.0,12229.29167
cotton(lint),85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,823.0,1474,77913.41,205.75,2.875
dry_chillies,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Autumn     ,17988.0,15716,1702923.96,4497.0,0.774444444
dry_chillies,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,43703.0,46457,4137363.01,10925.75,1.085555556
ginger,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,9383.0,20206,888288.61,2345.75,1.698888889
gram,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,47538.0,37084,4500422.46,11884.5,0.679090909
groundnut,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,1368.0,1317,129508.56,342.0,1.1625
groundnut,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,7020.0,10523,664583.4,1755.0,1.422
groundnut,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Summer     ,22596.0,35480,2139163.32,5649.0,1.360588235
horse-gram,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,5748.0,2668,544163.16,1437.0,0.498
jowar,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,1643.0,1234,155542.81,410.75,1.855
jute,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,636066.0,8505522,60216368.22,159016.5,14.35235294
khesari,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,584.0,507,55287.28,146.0,0.87
khesari,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,32799.0,27084,3105081.33,8199.75,0.8625
linseed,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,8859.0,3691,838681.53,2214.75,0.306666667
maize,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,27724.0,55300,2624631.08,6931.0,1.895384615
masoor,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,68721.0,43245,6505817.07,17180.25,0.606470588
mesta,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,8216.0,72572,777808.72,2054.0,10.04
moong(green_gram),85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,556.0,268,52636.52,139.0,0.532857143
moong(green_gram),85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,1601.0,942,151566.67,400.25,0.58
moong(green_gram),85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Summer     ,7615.0,3840,720912.05,1903.75,0.596875
niger_seed,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,6809.0,3596,644608.03,1702.25,0.50625
other_kharif_pulses,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,707.0,476,66931.69,176.75,0.59
peas_&_beans_(pulses),85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,10754.0,8635,1018081.18,2688.5,0.807647059
potato,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Summer     ,2395.0,30807,226734.65,598.75,12.86
potato,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Winter     ,346906.0,6871659,32841591.02,86726.5,20.73388889
ragi,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,13517.0,15639,1279654.39,3379.25,0.828
rapeseed_&mustard,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,408270.0,328117,38650920.9,102067.5,0.692777778
rice,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Autumn     ,384965.0,796652,36444636.55,96241.25,2.092777778
rice,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Summer     ,1406078.0,4198595,133113404.3,351519.5,2.747777778
rice,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Winter     ,4051084.0,9393991,383516122.3,1012771.0,2.221666667
safflower,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,39.0,31,3692.13,9.75,1.216666667
sannhamp,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Whole Year ,1374.0,6918,130076.58,343.5,5.218571429
sesamum,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Autumn     ,1049.0,589,99308.83,262.25,0.511428571
sesamum,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Summer     ,107105.0,87306,10139630.35,26776.25,0.773888889
sesamum,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Winter     ,2782.0,1573,263371.94,695.5,0.58
small_millets,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,3126.0,2088,295938.42,781.5,0.85625
small_millets,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Rabi       ,1030.0,1135,97510.1,257.5,0.8925
soyabean,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,520.0,311,49228.4,130.0,0.55
sugarcane,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Whole Year ,19460.0,1281276,1842278.2,4865.0,64.52933333
sunflower,85,40,45,6.2,25.82,1391.99,74.07,West Bengal,2002,Kharif     ,2369.0,3207,224273.23,592.25,1.062
