label,n,p,k,ph,temperature,rainfall,humidity,soil_moisture,soil_type,organic_carbon,sunlight_hours,wind_speed,region,altitude,season,irrigation_type,fertilizer,pesticide,yield
cotton,163,36,26,8.08,21.61,2784.88,56.12,53.13,Silt,1.14,4.52,12.37,North,346,Rabi,Drip,219.89,0.34,8.62
cotton,178,49,27,8.05,34.74,490.31,65.53,61.8,Sandy,0.55,10.75,5.2,East,1346,Zaid,Drip,306.06,2.88,8.65
cotton,146,18,39,8.03,29.93,1200.31,54.11,55.41,Silt,0.43,8.01,11.66,West,1745,Zaid,Rainfed,298.12,19.6,8.27
cotton,31,88,25,5.97,33.44,1542.19,47.44,59.08,Sandy,1.1,8.85,5.34,South,934,Kharif,Canal,266.93,22.64,8.83
cotton,97,33,139,6.14,13.39,1653.65,39.7,31.11,Clay,1.46,6.09,16.54,West,2137,Rabi,Rainfed,290.79,9.23,8.33
cotton,171,82,22,7.64,15.81,915.49,83.61,51.96,Loamy,1.32,4.06,3.91,West,2122,Kharif,Rainfed,109.17,10.58,8.0
cotton,152,93,135,5.46,18.76,345.87,58.37,32.74,Sandy,0.66,6.02,17.06,North,638,Zaid,Canal,81.74,18.93,5.43
cotton,121,88,21,8.12,37.07,1316.67,39.46,60.23,Clay,1.49,4.02,7.42,West,778,Zaid,Rainfed,153.91,9.48,7.51
cotton,67,22,55,5.44,22.9,1545.62,30.01,62.27,Sandy,1.26,7.14,17.23,East,727,Rabi,Drip,318.86,6.24,7.72
cotton,114,67,95,6.75,23.36,805.92,78.74,23.81,Silt,0.87,8.45,16.63,West,102,Rabi,Drip,208.02,0.73,6.24
cotton,45,68,61,7.02,18.01,1352.03,65.51,28.17,Loamy,0.53,5.93,9.31,South,1134,Zaid,Drip,268.07,0.03,7.93
cotton,107,77,47,5.59,30.05,1456.01,77.48,17.75,Silt,0.74,7.92,5.6,North,1660,Rabi,Canal,282.9,1.39,6.52
cotton,131,38,137,5.68,20.75,1975.82,39.76,45.0,Sandy,0.33,7.54,11.28,East,1671,Kharif,Canal,200.03,2.91,7.43
cotton,41,73,73,8.05,31.15,2619.88,79.89,23.29,Loamy,1.5,10.73,1.16,East,1912,Zaid,Drip,115.34,15.44,9.03
cotton,54,71,137,5.8,37.63,678.25,44.9,47.25,Silt,0.39,8.9,15.3,West,1248,Rabi,Canal,192.86,19.73,7.8
cotton,72,45,119,5.54,33.58,2126.65,58.68,61.53,Clay,0.54,8.2,5.95,East,20,Zaid,Rainfed,348.53,4.29,9.03
cotton,88,52,120,5.61,13.11,2536.23,30.35,23.52,Clay,0.48,4.77,2.02,East,2048,Kharif,Canal,175.18,8.88,7.82
cotton,140,89,119,4.99,16.0,2293.37,56.34,56.75,Clay,1.01,7.4,7.34,East,1066,Kharif,Drip,269.69,6.62,10.7
cotton,166,34,77,7.32,18.09,1981.01,31.42,62.76,Silt,0.42,9.27,5.53,Central,946,Kharif,Canal,85.87,9.43,9.06
cotton,96,86,38,5.55,14.07,396.33,54.04,38.78,Clay,1.56,7.92,8.12,Central,1156,Zaid,Drip,89.23,11.87,5.53
cotton,143,94,147,6.37,29.74,695.73,48.45,29.63,Loamy,1.47,4.31,8.92,East,653,Rabi,Canal,148.3,1.06,6.96
cotton,105,57,83,7.3,33.23,867.96,72.75,19.6,Sandy,0.47,10.07,8.47,East,1734,Rabi,Drip,93.24,18.47,4.41
cotton,66,78,149,7.64,31.78,1392.18,50.28,28.08,Clay,0.97,10.57,1.88,East,2024,Zaid,Canal,193.93,19.78,7.08
cotton,144,83,138,5.63,17.16,737.45,35.71,31.67,Sandy,1.27,6.92,13.44,South,2134,Kharif,Canal,267.88,3.67,7.32
cotton,116,77,125,7.56,23.02,890.91,52.22,17.82,Sandy,0.79,7.5,1.44,West,1778,Rabi,Sprinkler,88.25,22.92,6.49
cotton,120,57,67,6.78,15.43,2792.36,60.16,56.3,Silt,1.17,6.23,10.35,East,542,Rabi,Drip,193.87,21.58,9.51
cotton,74,24,122,5.29,14.12,1558.11,47.15,38.37,Sandy,1.46,9.09,7.68,South,138,Zaid,Rainfed,321.35,4.83,9.44
cotton,130,58,125,6.97,37.36,509.67,33.0,58.56,Loamy,0.5,8.32,17.01,Central,666,Kharif,Drip,102.2,10.0,4.96
cotton,174,80,112,7.25,30.86,463.34,64.63,27.81,Silt,0.77,6.8,8.44,North,1002,Kharif,Rainfed,332.69,1.22,8.05
cotton,57,90,128,7.4,33.41,1684.18,47.87,58.84,Silt,0.86,8.75,4.48,East,1718,Zaid,Canal,258.02,18.26,8.59
cotton,163,55,74,7.9,26.63,1123.34,45.7,26.37,Sandy,0.44,4.32,15.16,South,424,Zaid,Sprinkler,299.7,6.08,6.62
cotton,145,52,61,4.97,11.37,1246.09,76.91,27.14,Sandy,0.75,9.32,9.5,East,125,Rabi,Rainfed,230.29,17.61,5.34
cotton,117,75,47,6.98,27.36,1844.87,54.44,35.4,Sandy,0.74,7.36,14.86,West,1925,Zaid,Sprinkler,229.07,0.09,6.65
cotton,30,73,131,5.71,17.81,1722.29,85.28,56.07,Loamy,0.85,7.02,10.52,East,251,Kharif,Rainfed,176.57,23.36,8.02
cotton,118,50,129,5.9,25.6,1504.3,69.69,38.12,Loamy,1.33,10.72,13.19,East,176,Rabi,Canal,309.45,7.15,8.56
cotton,109,84,50,5.75,16.46,709.42,84.22,56.12,Silt,1.01,6.31,2.61,East,470,Rabi,Rainfed,231.93,10.0,8.72
cotton,63,97,145,6.8,26.51,543.69,71.35,37.44,Sandy,1.52,8.31,13.18,South,298,Kharif,Canal,286.18,7.0,8.44
cotton,77,55,118,5.92,36.4,837.51,51.55,56.13,Sandy,0.54,6.21,13.74,North,497,Rabi,Canal,276.72,23.85,8.09
cotton,68,33,90,6.98,29.51,1589.24,41.06,29.16,Silt,1.38,5.93,8.94,South,355,Rabi,Rainfed,176.74,0.27,7.2
cotton,39,79,30,4.91,22.22,2323.08,83.98,56.43,Clay,1.45,8.26,12.32,South,1907,Zaid,Canal,93.34,7.93,7.4
cotton,117,68,86,6.38,24.78,374.14,47.35,36.86,Loamy,1.05,8.39,15.37,West,865,Zaid,Sprinkler,222.93,15.18,7.51
cotton,33,93,114,5.73,32.33,2387.05,83.16,28.19,Sandy,1.16,9.0,8.28,East,1583,Zaid,Sprinkler,151.03,22.1,7.16
cotton,98,44,20,5.58,34.13,2161.23,45.13,47.16,Loamy,1.18,8.29,2.94,East,309,Kharif,Canal,280.55,9.65,8.43
cotton,49,80,74,5.18,33.14,1563.81,79.98,39.02,Clay,1.07,7.76,7.15,South,772,Kharif,Rainfed,77.61,23.64,6.75
cotton,42,98,133,5.67,31.19,1192.61,69.64,39.04,Clay,0.49,9.73,13.89,East,2041,Kharif,Sprinkler,281.54,3.08,9.0
cotton,134,34,97,7.26,19.73,2323.45,47.92,64.23,Silt,0.68,6.06,1.88,West,1793,Kharif,Drip,341.32,11.03,11.26
cotton,170,76,70,4.96,18.87,1297.94,78.77,42.26,Loamy,0.49,5.44,12.59,East,1696,Kharif,Sprinkler,194.09,19.76,7.58
cotton,103,68,64,7.25,13.13,1141.94,57.17,64.9,Clay,0.43,8.72,8.64,South,704,Zaid,Sprinkler,95.29,11.9,6.64
cotton,159,57,40,6.84,14.98,2373.74,49.49,28.97,Silt,0.33,5.04,8.52,South,1080,Kharif,Drip,91.58,11.66,8.26
cotton,89,52,41,5.49,35.0,2236.26,65.46,33.83,Clay,0.61,10.93,4.04,West,1797,Zaid,Canal,178.49,4.01,6.7
cotton,52,59,40,7.57,33.14,335.91,42.51,28.24,Sandy,1.4,9.02,7.55,West,130,Zaid,Drip,107.09,11.02,4.0
cotton,60,67,95,6.97,39.38,1252.01,37.41,25.9,Clay,0.98,4.42,14.12,North,814,Rabi,Rainfed,285.52,20.17,6.38
cotton,49,77,38,7.31,20.71,1550.95,57.87,51.62,Loamy,1.07,5.81,5.19,South,960,Zaid,Drip,331.19,9.89,8.68
cotton,151,37,126,6.53,35.47,807.16,51.59,47.58,Sandy,0.55,4.19,5.26,East,573,Kharif,Sprinkler,275.05,9.16,8.74
cotton,148,99,128,6.56,19.83,2627.06,62.19,64.18,Sandy,0.73,9.94,15.31,South,1848,Kharif,Rainfed,321.0,10.62,9.05
cotton,140,59,67,5.12,18.86,1238.71,31.63,50.36,Sandy,0.71,9.64,15.64,North,1548,Rabi,Canal,99.14,9.71,5.09
cotton,39,73,21,7.03,38.93,1593.16,36.04,31.43,Clay,1.02,8.12,15.1,North,1423,Kharif,Sprinkler,238.72,8.14,6.56
cotton,58,27,60,7.36,14.76,2470.57,68.99,50.73,Sandy,0.56,6.32,17.6,East,498,Rabi,Sprinkler,297.28,0.64,10.36
cotton,156,86,41,5.86,13.85,488.17,52.95,34.75,Sandy,1.16,5.09,7.52,East,1238,Rabi,Drip,117.67,11.42,5.64
cotton,144,74,68,5.73,23.15,2547.89,47.39,16.75,Sandy,1.18,4.67,14.91,Central,1351,Zaid,Sprinkler,172.66,15.25,7.46
cotton,83,56,54,6.67,12.91,1741.84,85.18,36.58,Silt,0.57,9.72,12.37,East,731,Rabi,Rainfed,97.11,14.19,6.2
cotton,101,25,96,7.65,20.16,2795.73,65.31,51.7,Sandy,1.37,4.94,3.3,Central,1968,Kharif,Drip,310.04,20.56,9.15
cotton,141,97,30,7.2,29.93,1853.23,30.19,53.21,Sandy,1.45,8.28,11.81,South,457,Zaid,Sprinkler,108.29,9.68,7.67
cotton,92,73,97,7.9,17.86,1465.39,43.78,27.92,Sandy,1.37,8.8,12.15,Central,409,Kharif,Rainfed,306.17,3.35,7.62
cotton,90,41,51,7.76,38.14,2458.9,45.14,23.32,Silt,1.49,6.86,17.52,West,2000,Kharif,Rainfed,120.24,3.57,5.58
cotton,124,33,118,5.63,36.0,1873.46,37.24,40.57,Silt,0.64,10.19,2.66,South,563,Rabi,Drip,218.32,18.62,8.28
cotton,145,51,68,7.63,19.5,2607.76,31.77,28.16,Loamy,0.67,5.41,9.69,Central,1734,Rabi,Rainfed,260.53,1.95,8.85
cotton,125,45,65,6.54,32.85,2703.22,55.04,16.86,Loamy,0.85,10.95,8.53,East,1871,Rabi,Rainfed,74.52,10.72,6.52
cotton,145,77,101,5.05,34.95,1967.6,54.46,36.34,Silt,1.16,6.55,17.09,Central,176,Kharif,Canal,188.67,4.96,5.75
cotton,122,94,147,4.9,11.87,1400.4,48.25,21.32,Loamy,1.23,4.94,7.59,North,278,Rabi,Canal,203.04,9.15,6.58
cotton,118,31,112,5.98,35.57,1971.62,40.11,57.96,Silt,1.26,8.97,5.08,South,158,Zaid,Canal,132.55,1.33,8.59
cotton,85,34,25,7.39,28.61,851.31,43.86,32.25,Sandy,1.03,5.54,16.58,West,647,Rabi,Canal,270.12,18.54,6.46
cotton,113,66,80,5.32,20.39,1158.89,50.48,20.93,Sandy,0.64,10.0,15.48,East,1911,Rabi,Canal,349.96,0.76,7.88
cotton,109,38,79,6.63,22.63,916.39,46.68,32.23,Sandy,1.47,5.7,2.33,East,1189,Kharif,Sprinkler,249.14,9.88,7.16
cotton,114,40,33,5.24,13.99,2689.58,87.56,54.07,Silt,0.82,8.87,4.55,Central,681,Rabi,Rainfed,257.09,4.77,7.89
cotton,123,23,42,5.22,26.53,658.07,53.82,33.57,Loamy,1.55,7.47,3.13,South,1940,Zaid,Sprinkler,86.59,23.27,4.2
cotton,38,51,141,7.16,28.52,2474.73,44.79,34.12,Sandy,0.97,4.82,14.59,North,2071,Kharif,Drip,227.42,16.95,7.9
cotton,115,27,109,7.02,29.58,366.47,87.76,40.45,Clay,1.25,6.23,15.21,West,2079,Kharif,Sprinkler,288.72,9.26,7.86
cotton,139,51,136,8.04,26.24,586.27,48.66,20.3,Silt,0.4,4.99,13.48,South,829,Zaid,Sprinkler,141.28,23.57,4.89
cotton,156,55,61,7.05,35.65,2543.55,88.43,22.05,Loamy,0.87,10.45,12.66,Central,2149,Zaid,Canal,271.52,14.74,8.49
cotton,154,82,141,5.75,19.02,2254.61,82.39,54.54,Silt,0.55,4.34,5.62,North,302,Kharif,Canal,217.54,7.0,7.79
cotton,56,75,60,6.89,37.93,919.54,63.26,59.96,Silt,1.4,8.34,8.35,North,1588,Zaid,Drip,295.6,1.76,8.63
cotton,134,64,93,5.79,27.77,1078.11,77.72,45.14,Silt,0.94,6.58,14.09,South,960,Kharif,Sprinkler,220.92,9.03,7.1
cotton,143,40,113,5.37,18.81,1206.38,41.47,52.66,Silt,0.8,5.53,9.8,North,529,Kharif,Rainfed,344.99,22.04,10.32
cotton,85,71,119,7.11,14.34,329.14,82.31,38.34,Silt,0.35,10.03,11.14,Central,199,Zaid,Canal,105.65,10.54,6.19
cotton,142,67,58,7.53,25.29,2182.43,57.09,48.91,Clay,1.45,4.46,13.69,North,265,Zaid,Drip,315.85,24.23,11.32
cotton,97,75,91,4.9,14.65,1974.64,86.74,45.58,Loamy,1.2,5.45,10.47,North,716,Rabi,Sprinkler,171.07,2.59,7.9
cotton,136,95,128,7.04,28.1,1254.07,87.75,39.55,Clay,1.13,9.4,11.47,South,1112,Rabi,Sprinkler,98.08,0.98,6.97
cotton,142,86,50,7.6,36.94,2324.08,48.65,46.88,Sandy,0.38,7.82,7.1,East,1398,Zaid,Drip,122.51,15.07,8.44
cotton,89,29,130,7.05,25.23,958.44,59.86,42.51,Clay,0.6,9.28,2.7,Central,250,Rabi,Rainfed,325.49,2.44,7.66
cotton,60,36,134,5.83,32.71,1083.92,33.57,45.85,Clay,0.49,5.28,17.01,South,1108,Zaid,Rainfed,147.59,17.4,6.83
cotton,176,86,33,4.9,31.61,1129.87,82.85,20.44,Sandy,0.39,5.02,16.02,West,962,Rabi,Canal,147.24,17.77,5.07
cotton,158,22,85,6.94,32.06,641.87,62.06,45.29,Sandy,0.54,6.92,3.09,North,1699,Zaid,Canal,95.71,13.95,6.47
cotton,90,73,101,7.57,17.2,1919.35,33.03,61.67,Sandy,0.38,8.72,5.86,East,933,Rabi,Drip,324.66,3.12,10.18
cotton,109,78,149,5.36,29.36,1271.35,52.29,23.69,Clay,1.23,7.02,8.2,North,1440,Zaid,Sprinkler,349.9,9.98,7.7
cotton,99,64,130,6.7,11.54,1368.83,45.03,44.91,Loamy,1.35,6.06,6.51,South,2103,Zaid,Sprinkler,255.18,6.44,6.8
cotton,158,89,92,5.85,12.39,1061.23,47.69,20.05,Clay,0.82,5.76,12.48,South,63,Rabi,Sprinkler,302.07,4.43,6.32
cotton,164,99,49,5.84,18.49,1788.0,38.98,40.6,Clay,1.19,5.03,8.07,South,2198,Rabi,Canal,90.09,1.69,6.41
cotton,108,49,45,5.16,36.01,2677.39,85.49,50.54,Sandy,1.49,8.69,7.06,South,960,Zaid,Canal,164.23,0.88,7.75
cotton,109,84,61,6.54,22.59,1588.72,72.58,24.2,Clay,1.45,6.45,1.11,East,13,Zaid,Drip,197.47,11.67,7.93
cotton,108,83,95,6.32,16.8,1490.49,85.48,58.12,Loamy,0.86,9.46,2.43,North,771,Zaid,Drip,80.09,6.06,8.13
cotton,134,83,78,5.42,30.48,2749.34,78.28,20.22,Sandy,1.4,7.59,12.61,Central,1004,Rabi,Canal,207.96,23.59,9.2
cotton,155,85,60,5.7,17.64,2008.6,37.8,53.61,Clay,0.33,7.14,13.53,West,591,Rabi,Rainfed,305.97,17.51,11.21
cotton,70,52,44,7.58,26.52,2351.29,56.44,50.43,Clay,1.36,7.0,16.5,East,1614,Rabi,Drip,345.46,5.37,8.08
cotton,149,97,97,4.94,34.72,2371.79,72.79,64.09,Sandy,0.53,8.86,2.82,South,892,Kharif,Canal,192.07,11.41,9.32
cotton,110,15,35,6.24,23.39,2208.11,68.08,57.51,Loamy,0.74,6.62,10.6,Central,655,Rabi,Drip,204.56,17.18,9.13
cotton,174,70,31,8.02,34.62,2677.1,40.42,61.77,Sandy,0.73,7.34,1.39,East,2046,Rabi,Rainfed,60.21,5.09,8.84
cotton,71,43,125,4.89,22.97,1731.72,71.87,40.96,Silt,0.87,6.75,15.51,Central,1473,Kharif,Drip,343.99,18.65,4.85
cotton,74,41,23,7.44,12.01,927.22,62.33,47.31,Silt,0.61,7.83,14.72,North,1898,Rabi,Drip,95.16,21.68,4.41
cotton,102,50,83,5.32,18.84,489.4,37.66,64.59,Loamy,1.41,9.55,5.97,North,1234,Kharif,Canal,315.25,14.95,8.62
cotton,111,51,78,6.07,13.32,2488.08,86.69,16.48,Clay,1.35,7.87,12.75,Central,1353,Rabi,Sprinkler,240.14,0.48,7.4
cotton,177,81,149,5.69,30.1,2301.09,69.51,36.7,Clay,0.4,6.29,4.66,North,952,Rabi,Drip,263.18,0.79,10.08
cotton,149,50,138,5.01,37.08,1133.8,58.57,35.3,Sandy,0.31,10.61,9.12,East,1370,Kharif,Drip,100.71,16.08,6.55
cotton,160,29,56,6.42,14.68,2234.21,69.77,20.22,Sandy,0.61,5.25,15.73,South,426,Kharif,Sprinkler,101.95,13.21,5.58
cotton,147,81,147,6.26,12.34,1705.93,38.76,45.27,Loamy,1.31,8.46,10.21,East,1871,Rabi,Rainfed,330.66,19.76,12.86
cotton,173,41,43,6.96,31.33,2381.74,45.19,47.27,Clay,0.94,9.34,9.39,West,1426,Zaid,Rainfed,99.37,22.68,6.65
cotton,177,86,120,6.6,39.11,885.94,58.61,33.6,Silt,1.06,7.35,5.17,South,825,Zaid,Rainfed,114.2,0.34,8.08
cotton,109,15,97,8.1,11.45,307.73,65.62,55.44,Sandy,1.09,9.51,13.97,Central,185,Kharif,Sprinkler,264.0,18.18,7.06
cotton,31,20,26,6.45,23.01,1014.69,48.59,17.21,Clay,0.74,4.6,5.11,Central,1352,Kharif,Sprinkler,236.65,22.95,6.36
cotton,55,54,68,7.22,27.77,1631.16,42.25,18.78,Loamy,0.96,7.59,1.83,North,1340,Kharif,Canal,297.32,9.22,7.04
cotton,108,17,92,7.98,15.96,1548.11,86.48,30.48,Silt,0.38,9.49,5.53,North,1707,Kharif,Canal,62.22,7.15,7.19
cotton,110,41,133,6.07,11.58,2630.64,82.05,60.14,Loamy,0.76,10.23,16.33,West,832,Rabi,Drip,197.64,9.24,7.73
cotton,75,57,81,5.11,39.97,2703.95,73.19,43.18,Loamy,1.31,7.18,3.01,Central,1926,Kharif,Sprinkler,338.27,4.68,9.7
cotton,51,42,35,7.95,37.55,2244.28,38.75,56.58,Silt,0.61,6.23,16.54,Central,777,Kharif,Canal,119.62,22.33,5.66
cotton,41,16,61,5.66,35.82,790.98,60.58,43.5,Loamy,0.39,8.8,6.49,West,1705,Zaid,Canal,95.34,17.66,5.21
cotton,152,31,23,6.57,36.68,1886.22,31.91,52.02,Sandy,0.92,10.38,6.99,Central,1610,Kharif,Rainfed,97.35,22.9,8.48
cotton,35,76,146,7.45,11.14,1958.91,34.2,26.6,Silt,0.69,9.41,14.89,Central,76,Zaid,Sprinkler,273.01,1.87,7.33
cotton,113,33,61,5.44,23.53,1595.73,57.36,26.65,Sandy,0.95,9.65,15.76,East,1671,Zaid,Sprinkler,215.32,13.79,6.03
cotton,98,79,59,7.65,25.36,1855.26,30.45,18.97,Silt,0.86,10.12,7.23,North,232,Kharif,Rainfed,94.63,16.97,6.41
cotton,43,24,97,8.0,26.23,861.59,71.29,58.95,Sandy,1.28,4.33,17.93,North,240,Rabi,Sprinkler,179.19,11.86,4.43
cotton,169,74,87,5.54,31.33,656.47,44.55,35.14,Loamy,1.04,9.11,8.34,North,1259,Rabi,Sprinkler,262.09,18.64,7.67
cotton,151,59,28,7.17,32.67,1493.63,64.35,55.3,Silt,1.57,8.49,1.5,Central,471,Kharif,Rainfed,194.88,4.18,8.22
cotton,170,66,149,6.15,31.9,464.36,64.83,32.11,Sandy,0.59,7.98,1.79,South,2061,Zaid,Rainfed,332.6,1.16,10.19
cotton,114,98,26,7.58,23.05,1325.25,75.65,56.09,Silt,0.68,10.29,16.88,Central,1951,Kharif,Rainfed,221.95,16.64,6.97
cotton,111,38,60,6.4,17.33,468.49,35.68,60.8,Silt,0.35,8.92,7.6,South,832,Zaid,Rainfed,153.13,20.0,6.42
cotton,127,78,44,8.14,25.81,2651.75,60.1,23.72,Silt,1.15,5.19,16.82,East,1378,Rabi,Drip,82.96,13.77,6.51
cotton,153,39,31,4.8,20.02,2651.36,65.06,22.23,Clay,0.44,8.66,14.04,East,1701,Kharif,Sprinkler,102.27,13.95,5.16
cotton,65,48,32,7.5,38.81,2002.9,67.99,48.22,Loamy,1.56,8.18,5.74,West,1794,Zaid,Sprinkler,135.68,13.32,6.93
cotton,158,56,113,6.09,20.84,1516.2,47.47,40.5,Silt,0.75,8.54,17.7,North,701,Rabi,Sprinkler,169.21,16.97,6.8
cotton,103,30,81,7.11,27.54,2294.68,48.28,61.97,Loamy,1.49,4.29,17.98,East,1348,Rabi,Drip,300.38,22.6,10.07
cotton,80,16,67,4.94,26.41,2091.74,86.57,60.68,Silt,1.06,4.01,1.66,East,786,Kharif,Rainfed,328.89,15.11,9.68
cotton,149,63,82,5.65,33.49,1084.88,33.11,21.73,Silt,0.6,4.87,8.57,South,265,Kharif,Sprinkler,156.06,22.1,7.42
cotton,54,29,106,6.23,16.16,1397.42,71.0,16.2,Silt,1.25,8.16,4.21,South,447,Rabi,Sprinkler,327.32,23.81,8.4
cotton,60,71,92,6.82,18.86,2548.09,88.94,42.93,Sandy,0.88,4.32,3.1,North,1657,Rabi,Sprinkler,290.07,11.73,10.96
cotton,59,18,121,8.05,38.34,2155.65,30.6,62.66,Sandy,1.18,9.45,8.47,East,93,Zaid,Rainfed,236.99,18.18,7.63
cotton,42,23,23,6.11,20.99,542.7,53.82,26.85,Silt,0.33,7.93,17.08,East,1141,Rabi,Sprinkler,267.63,4.29,3.98
cotton,69,94,113,5.17,36.24,2386.94,46.15,16.27,Loamy,0.87,4.28,1.9,East,767,Kharif,Sprinkler,169.44,9.5,7.77
cotton,118,81,35,6.45,14.48,1342.69,66.18,53.92,Sandy,1.59,10.65,7.1,East,146,Kharif,Canal,212.6,19.8,9.83
cotton,97,34,46,5.16,13.54,2772.81,32.95,21.49,Sandy,1.3,9.35,12.92,South,1645,Zaid,Drip,346.06,21.81,8.74
cotton,176,76,67,7.59,18.95,1395.18,87.6,62.13,Clay,0.43,8.91,10.03,West,818,Zaid,Sprinkler,327.3,8.49,8.38
cotton,94,62,40,6.39,36.85,1451.29,36.38,46.16,Silt,1.41,8.18,1.48,North,2058,Rabi,Drip,128.81,5.61,7.87
cotton,34,27,31,6.33,34.43,1000.96,70.36,24.58,Silt,1.01,5.49,10.53,Central,84,Kharif,Sprinkler,201.63,10.96,5.21
cotton,112,55,125,7.57,11.05,779.24,58.52,22.48,Silt,1.15,6.25,2.55,Central,55,Zaid,Canal,81.48,1.65,5.78
cotton,159,45,129,6.77,17.15,2364.75,85.79,25.21,Sandy,1.56,5.34,13.21,East,1765,Zaid,Sprinkler,232.12,11.28,9.36
cotton,44,88,104,7.15,29.36,383.95,64.3,45.89,Clay,1.46,5.33,7.03,East,158,Rabi,Sprinkler,175.26,3.41,7.14
cotton,97,52,39,7.95,14.05,629.16,36.33,16.48,Loamy,1.59,9.09,12.32,East,316,Kharif,Canal,182.98,15.88,3.7
cotton,82,67,145,5.91,10.85,1833.99,54.34,21.09,Sandy,0.41,9.63,10.66,South,1502,Rabi,Canal,75.32,20.61,4.64
cotton,38,97,38,7.92,35.54,1887.81,73.61,44.34,Silt,0.46,6.18,17.29,Central,1264,Zaid,Rainfed,278.35,9.17,7.16
cotton,98,53,86,5.87,19.53,1161.35,63.37,61.65,Sandy,0.52,7.2,17.89,North,137,Rabi,Canal,129.15,1.63,6.68
cotton,104,29,129,5.69,37.46,630.03,58.6,62.14,Sandy,1.45,4.42,14.12,North,1932,Zaid,Sprinkler,191.3,9.14,5.04
cotton,71,93,99,6.65,21.41,2006.21,64.37,33.66,Sandy,0.4,10.21,4.5,North,764,Rabi,Canal,348.58,0.31,10.8
cotton,130,43,107,8.16,17.4,1273.66,67.39,33.49,Sandy,1.19,9.54,5.37,South,2125,Kharif,Sprinkler,222.18,7.38,8.02
cotton,80,35,52,5.65,21.42,2494.61,70.7,30.59,Silt,0.44,4.39,17.1,West,155,Zaid,Drip,304.66,10.54,8.19
cotton,34,45,125,6.43,27.2,1011.97,61.98,20.65,Clay,1.11,9.53,12.16,West,373,Rabi,Rainfed,250.39,0.77,5.55
cotton,112,61,101,5.84,29.01,714.42,64.97,61.58,Silt,0.73,7.9,7.28,Central,2156,Zaid,Rainfed,298.54,17.23,7.86
cotton,169,81,68,7.24,12.56,727.39,79.56,15.34,Silt,0.52,5.33,15.08,North,152,Rabi,Rainfed,180.47,9.5,5.12
cotton,33,92,31,7.63,38.55,1918.29,73.33,60.07,Loamy,0.51,10.48,15.55,Central,1002,Kharif,Drip,216.32,15.25,7.96
cotton,159,46,45,7.42,29.54,2755.78,30.51,46.55,Clay,0.59,9.03,6.44,East,575,Rabi,Drip,154.53,4.1,9.04
cotton,155,56,134,6.43,19.45,482.74,76.24,31.91,Sandy,1.15,10.84,2.92,Central,2165,Kharif,Drip,113.1,21.11,6.06
cotton,140,15,79,6.19,29.0,925.05,89.75,44.28,Loamy,0.44,9.57,10.96,Central,576,Zaid,Canal,244.38,2.44,8.03
cotton,127,85,138,5.49,28.72,1426.0,66.94,40.41,Silt,0.6,5.19,8.83,South,1063,Rabi,Canal,297.95,13.04,9.94
cotton,153,59,76,6.66,28.7,751.73,43.52,28.36,Silt,0.66,6.43,5.92,Central,2059,Kharif,Drip,256.9,22.64,7.83
cotton,140,79,130,5.06,20.41,2007.43,79.19,54.96,Silt,1.56,6.66,14.8,East,1094,Rabi,Rainfed,175.11,3.92,7.89
cotton,56,17,20,6.37,16.4,1606.81,77.19,19.22,Silt,1.28,10.58,2.61,South,1317,Zaid,Drip,241.04,6.55,8.19
cotton,84,28,122,5.79,17.13,993.22,32.8,63.7,Sandy,1.11,9.51,16.28,Central,2130,Rabi,Drip,151.52,4.06,7.76
cotton,45,85,63,7.27,37.55,2064.49,38.0,55.58,Loamy,0.87,10.04,17.08,East,738,Kharif,Rainfed,124.2,19.55,5.68
cotton,106,87,24,7.4,13.12,2658.95,70.51,50.74,Clay,0.68,7.58,11.63,North,1342,Kharif,Canal,246.09,21.96,8.15
cotton,74,95,80,6.98,10.05,2356.02,62.06,25.21,Silt,0.83,8.9,1.03,Central,1146,Zaid,Drip,272.72,13.55,9.41
cotton,36,37,138,7.58,17.1,1039.18,75.29,57.24,Clay,0.83,6.17,2.63,Central,1245,Zaid,Sprinkler,235.04,18.76,6.63
cotton,63,86,76,5.06,33.58,758.76,46.33,33.03,Silt,0.51,10.24,8.47,East,1976,Rabi,Rainfed,121.21,19.02,4.29
cotton,98,48,63,6.85,18.87,931.61,41.94,52.5,Silt,1.08,9.23,16.58,South,1053,Zaid,Rainfed,296.51,4.63,8.82
cotton,78,82,47,7.78,15.37,2311.08,54.68,54.05,Sandy,0.37,10.55,4.75,East,1220,Rabi,Rainfed,156.61,1.78,8.42
cotton,174,31,106,7.02,17.89,1576.76,88.69,58.33,Loamy,1.17,10.23,13.19,Central,2142,Rabi,Rainfed,290.38,21.17,10.79
cotton,87,24,145,8.01,25.4,1324.29,30.53,24.29,Silt,1.0,4.84,12.89,South,1638,Kharif,Rainfed,168.43,11.46,7.08
cotton,69,20,21,6.17,30.1,1858.56,39.49,16.35,Clay,1.03,6.52,12.65,North,1485,Zaid,Drip,142.36,5.16,4.99
cotton,151,78,29,7.59,28.32,2232.09,79.49,21.02,Clay,1.24,5.94,15.42,West,833,Rabi,Rainfed,140.63,22.38,5.54
cotton,145,68,105,5.59,34.78,1319.44,36.03,60.91,Loamy,1.3,9.7,4.28,East,243,Kharif,Drip,138.14,4.08,6.5
